code,lat,long
HA47,51.5786715420251,-0.430621209447708
HA48,51.5763569173797,-0.413628442856662
HA49,51.5714797689135,-0.399469229151412
HA51,51.5856576760477,-0.388101904000778
HA52,51.5909562327949,-0.401412210465249
HA53,51.5992114718715,-0.388950447015146
HA54,51.607136387586,-0.374806254126345
HA55,51.5876582514913,-0.376021044852385
HA61,51.6043785442585,-0.41379285847094
HA62,51.6126563757347,-0.430229367543905
HA63,51.6144976333363,-0.415346695260635
HA71,51.6006806265985,-0.296833081411463
HA72,51.6039577430321,-0.309548038938985
HA73,51.6148778949414,-0.319195322746234
HA74,51.6160288889279,-0.304188521123747
HA80,51.6056867967618,-0.262304919870055
HA85,51.6024141767944,-0.275758008805654
HA86,51.6074564847565,-0.28603715642882
HA87,51.6133607190198,-0.280254022727076
HA88,51.6228713299489,-0.275748318900414
HA89,51.6135322166648,-0.266237287392947
HA90,51.5574228475266,-0.284139139866773
HA96,51.5509435255999,-0.283805987494714
HA97,51.5569403482345,-0.299174331233771
HA98,51.5629102589006,-0.296628774740825
HA99,51.5649639265169,-0.281445779199494
HD11,53.6479465283294,-1.78142540957895
HD12,53.6455675350078,-1.78301090546484
HD13,53.6390094727061,-1.78992624484692
HD14,53.6467861262414,-1.80156603444045
HD15,53.6519864908621,-1.78881790273395
HD16,53.6543497754232,-1.77851760079505
HD21,53.6710068412252,-1.76082704102615
HD22,53.6645584935425,-1.79255372119644
HD33,53.6583989390615,-1.83094252902369
HD34,53.6462757264646,-1.8259535673954
HD45,53.634710725788,-1.81580811480864
HD46,53.6265960208784,-1.77468614894592
HD47,53.619952253417,-1.80457924545359
HD50,53.6576948432793,-1.73091194922287
HD58,53.6395681554271,-1.75295828976203
HD59,53.6489492237548,-1.75606532077357
HD61,53.7012836493895,-1.77728700069188
HD62,53.7100078893119,-1.790467037245
HD63,53.6917863152556,-1.78895218998426
HD64,53.7098562994898,-1.7714393085024
HD71,53.5651007953223,-1.7858985774884
HD72,53.5939797771738,-1.79073862276887
HD73,53.5926669810931,-1.85043721471286
HD74,53.6390891530007,-1.85608122064515
HD75,53.6235491875355,-1.87255335803711
HD76,53.6027755642453,-1.92325505996699
HD77,53.5780819831764,-1.75861762401521
HD80,53.625099675219,-1.71751138471579
HD88,53.5830165756805,-1.68509011134121
HD89,53.6008276414451,-1.64517032397672
HG11,53.9936861330179,-1.53723604881772
HG12,53.9987059961463,-1.54554007309547
HG13,54.0095968607487,-1.53786835634405
HG14,54.0029801135239,-1.52132735814348
HG15,53.9973596335602,-1.53194782927522
HG20,53.9873300711759,-1.5486072450217
HG27,53.9953305648657,-1.50335473985504
HG28,53.9847032611376,-1.52466302881767
HG29,53.9770545512169,-1.54318361800208
HG31,53.9671241965665,-1.53179868422593
HG32,54.0127982423951,-1.6011466336952
HG33,54.0605738097227,-1.55665960172273
HG34,54.0541697314892,-1.71181603521291
HG35,54.0969339668462,-1.77107754351424
HG41,54.1348822777828,-1.52120144695232
HG42,54.1339634967862,-1.53443514653585
HG43,54.147271585013,-1.61244044543779
HG44,54.2262830192223,-1.67089286000118
HG45,54.1662176085064,-1.50900031798391
HG50,54.0147510238042,-1.4511759205761
HG58,54.0025801503881,-1.45679773491409
HG59,54.0239619632141,-1.47500418387264
HP11,51.7503640008164,-0.479148413836882
HP12,51.7523262551386,-0.499596749518001
HP13,51.7631400070126,-0.488804845086891
HP100,51.593770293012,-0.694309384592275
HP108,51.634829114853,-0.709964698944882
HP109,51.6050730733579,-0.712223229524703
HP111,51.6201538543484,-0.735529548157911
HP112,51.6294219663927,-0.757203823268325
HP123,51.6265577756366,-0.773852745705475
HP124,51.6237736004944,-0.784545642480556
HP135,51.6397248114346,-0.75959569624294
HP136,51.6321087899188,-0.741843627304543
HP137,51.6279885775327,-0.724158322174544
HP143,51.6370822283268,-0.851643700386322
HP144,51.6623609044482,-0.795398315602606
HP156,51.6615939841515,-0.716202602661451
HP157,51.6488343369954,-0.714525000225813
HP160,51.6961243015048,-0.718872102732385
HP169,51.7099025508983,-0.718323720386457
HP170,51.7545620566631,-0.78416750976938
HP178,51.7811701484022,-0.88414329480391
HP179,51.7575570239128,-0.799995691465409
HP180,51.8353503246547,-0.940336440506634
HP189,51.7934599025495,-1.011614379982
HP193,51.8217351786646,-0.835478786011821
HP24,51.7521978405443,-0.450198827233919
HP25,51.7599124909788,-0.462497488463999
HP26,51.7742931122135,-0.46408155277629
HP27,51.7663145627591,-0.446077944946187
HP201,51.8179254950575,-0.800844738431568
HP202,51.8217088262639,-0.809493397783582
HP217,51.8114615401273,-0.798289152639978
HP218,51.8075558242051,-0.81746671662772
HP219,51.8012635515444,-0.801649347903733
HP224,51.8530910154549,-0.809710960233195
HP225,51.7944358677893,-0.748685782877561
HP226,51.765517284462,-0.741776037857854
HP234,51.8039530197561,-0.675178694889078
HP235,51.7980141388721,-0.652628345053695
HP236,51.779602780801,-0.659221597497802
HP270,51.7132759938438,-0.818870159729035
HP279,51.7265676704121,-0.844411849394251
HP30,51.7268366687984,-0.513211490761627
HP38,51.7430142240587,-0.444530964862935
HP39,51.740654674461,-0.464078192240544
HP41,51.7801753753374,-0.569705112191096
HP42,51.7608464066546,-0.553797244751557
HP43,51.7632906879435,-0.580976442736736
HP51,51.7026138715849,-0.601934212117245
HP52,51.7182640410147,-0.622109457600146
HP53,51.7183444428869,-0.599248756938342
HP65,51.6807000810898,-0.614007117031617
HP66,51.6763034125111,-0.586864083639263
HP70,51.6631683996283,-0.62722244949644
HP79,51.6694021838129,-0.590231288671003
HP84,51.6439979969853,-0.575887247545097
HP91,51.6079279830434,-0.651749544506407
HP92,51.6132695361342,-0.629262566220106
HR11,52.0607023865845,-2.69759881539602
HR12,52.0559325755805,-2.70892960632829
HR13,52.1111395807667,-2.66027340085244
HR14,52.0310446679681,-2.61650027620456
HR20,51.9840466591774,-2.92924165453054
HR26,52.0285575675729,-2.69349813440057
HR27,52.0433037836491,-2.73046915253862
HR28,51.9556919666825,-2.737003925518
HR29,52.0312695968571,-2.82637636905562
HR35,52.070759897306,-3.11525057918982
HR36,52.1223763590564,-3.00219869953212
HR40,52.0606418458957,-2.73419437716006
HR47,52.0868499992859,-2.81228288294134
HR48,52.1356260601401,-2.79893931455123
HR49,52.0653964869607,-2.7242652449284
HR53,52.1916081543139,-3.02697184026385
HR60,52.2302936676074,-2.71397421515405
HR68,52.2254144411465,-2.74267823645918
HR69,52.2424952228833,-2.85197154876641
HR74,52.1867520153393,-2.52186406623696
HR81,52.0524574813781,-2.42129139266658
HR82,52.0389835976322,-2.46124195202331
HR95,51.9030353800118,-2.57880077179888
HR96,51.8941425606478,-2.64300527789903
HR97,51.9207578126041,-2.55042739423448
HU11,53.7426220706033,-0.3315164185085
HU12,53.7417992178846,-0.338933609154696
HU13,53.7449071409601,-0.338765531530066
HU106,53.7541143869573,-0.435127014226689
HU107,53.7498652449286,-0.449859558775907
HU114,53.8048292072631,-0.201694645703528
HU115,53.8615806332451,-0.25791495921284
HU120,53.6952892776962,-0.0179809075121698
HU128,53.7425109576807,-0.209815801693091
HU129,53.7279940335251,-0.144870607404136
HU130,53.7236384647786,-0.441790945966474
HU139,53.72704582884,-0.428750430287651
HU143,53.7280040123723,-0.502171249739423
HU151,53.7338604174368,-0.577051213194196
HU152,53.7621050122154,-0.664705383871354
HU164,53.7819471430626,-0.407348452813559
HU165,53.781360346307,-0.430334251826322
HU170,53.8395443707486,-0.412458813653061
HU175,53.888758164991,-0.317393103731646
HU177,53.8603373219192,-0.458080669211815
HU178,53.8343069314309,-0.447730733438354
HU179,53.8502654210526,-0.418377352138723
HU181,53.9094387953613,-0.168535532629326
HU192,53.7231382672135,0.0346371463994031
HU20,53.7539856237668,-0.336132139145203
HU28,53.7476913828111,-0.341188338197877
HU29,53.7520229657006,-0.343702256202163
HU203,53.7883883207044,-0.511284578799133
HU31,53.7506859952567,-0.351702153755694
HU32,53.74079618274,-0.355500887508691
HU33,53.7381172916007,-0.367325737103306
HU34,53.7326419758067,-0.366597994997114
HU35,53.7381110648605,-0.378121338117589
HU36,53.7447837075561,-0.378986540003351
HU46,53.7365365691804,-0.394707909576257
HU47,53.7360804861153,-0.411751342071788
HU51,53.7629993227494,-0.348307090538394
HU52,53.7631168410188,-0.359483561572918
HU53,53.7561662873661,-0.367899953716482
HU54,53.7642299013708,-0.385186098654002
HU55,53.7555678515278,-0.402886047765524
HU60,53.8019799123539,-0.372256023020629
HU67,53.7786431706527,-0.356358719052101
HU68,53.777370280428,-0.379734257556354
HU69,53.7855994771565,-0.375394722211221
HU70,53.7740483565845,-0.331529777524474
HU74,53.7868875575168,-0.320136496966746
HU75,53.8072944013165,-0.33377882405942
HU76,53.7816369260698,-0.327783369746849
HU80,53.7723613991071,-0.298485919412116
HU87,53.7528357678611,-0.323285271887603
HU88,53.7607622995968,-0.316734513301376
HU89,53.7777492224119,-0.282954880460131
HU91,53.7459501644929,-0.318160717966488
HU92,53.7532163294619,-0.306873943459414
HU93,53.7591111941432,-0.29278683675444
HU94,53.7654032255537,-0.267072836641149
HU95,53.7535332874122,-0.269275451138776
HX11,53.7230873796104,-1.85950803096686
HX12,53.7190912946247,-1.8626277629086
HX13,53.7168090698141,-1.88010606475723
HX14,53.7244253503049,-1.88353985213399
HX15,53.7242684563716,-1.8707492776416
HX20,53.7303355651705,-1.89905989227539
HX26,53.7275239238461,-1.94242903002999
HX27,53.7245501152531,-1.90252912458287
HX28,53.7481469379922,-1.89562062294606
HX29,53.7574223645552,-1.88551152859374
HX30,53.7068242166032,-1.86409164595014
HX35,53.7349175324139,-1.87762920645105
HX36,53.7351091504891,-1.86360646342146
HX37,53.7452696217926,-1.82507531695185
HX38,53.7265995453635,-1.80629854411221
HX39,53.7112832690189,-1.84279076792896
HX40,53.6767492880376,-1.91144961390933
HX48,53.6911690763952,-1.86600460099637
HX49,53.6703295074876,-1.87811874322523
HX50,53.6840918960799,-1.8410295662511
HX59,53.688757377723,-1.82844376803773
HX61,53.7065402575524,-1.93191395054702
HX62,53.7123126277382,-1.90795106467805
HX63,53.6996123178987,-1.92035327246171
HX64,53.6729937832083,-1.94388050686048
HX75,53.725927926868,-1.98557978808036
HX76,53.7400286161099,-2.02373498619862
HX77,53.7495180977334,-2.0317926355144
HX78,53.7463853592229,-2.0066952062466
IG11,51.5577371816822,0.0794990263928977
IG12,51.5522338339726,0.0754254479792581
IG13,51.5654917800191,0.0625236524728817
IG14,51.5630485250485,0.074099922935298
IG101,51.6509330196522,0.0603429886094772
IG102,51.6553656787691,0.0751894953574266
IG103,51.6435801183198,0.0678435516624087
IG104,51.6441768562704,0.0476496505969728
IG110,51.5277444149748,0.106821991004402
IG117,51.5335574980092,0.0849717929206634
IG118,51.5404262414134,0.0810171082269084
IG119,51.5408437406888,0.0979666554906386
IG26,51.5737623484318,0.0713549573401278
IG27,51.5726671973656,0.0884928072119432
IG38,51.5662088728516,0.0951372819597786
IG39,51.5586517563946,0.100849202542039
IG45,51.5777607255516,0.0536400351082068
IG50,51.588295444877,0.0646679564086087
IG61,51.5801123561804,0.0794234334934652
IG62,51.596005577505,0.0817809049701017
IG63,51.6001634611307,0.103284534349624
IG74,51.6115623631809,0.103999223101966
IG75,51.6102697230411,0.0715144283294491
IG76,51.619459698227,0.0837354184540836
IG80,51.6123382393276,0.0266884150315264
IG87,51.6068047369333,0.0356992834134508
IG88,51.6029885647328,0.049839429470895
IG89,51.6063027351258,0.0173790293876857
IG95,51.6240869099155,0.0342334210814983
IG96,51.622435507131,0.0459482946644487
IP11,52.0552044905847,1.15081897320216
IP12,52.0583321954795,1.14316039286631
IP13,52.0609938335973,1.15024906555555
IP14,52.067436062281,1.14004959927848
IP15,52.0721743028407,1.12116080888598
IP16,52.0807079413222,1.13712788006181
IP100,52.0193416111026,1.26547369739298
IP117,51.9700542428963,1.33755171150056
IP118,51.9518355317475,1.32120450401659
IP119,51.9777163095509,1.34234543758715
IP121,52.1005994997009,1.32223494465432
IP122,52.1218049549591,1.45184386802212
IP123,52.0638568452537,1.410667683642
IP124,52.0824300554745,1.30276712806256
IP130,52.156518219731,1.36528396667962
IP136,52.1123672437433,1.27716628786413
IP137,52.2158982534323,1.27683696126629
IP138,52.271934031831,1.35732714390681
IP139,52.2171824216376,1.34259132009425
IP141,52.1895776596695,0.990045908513585
IP142,52.1675377182377,0.988508653754947
IP143,52.2047493022518,0.953299307659183
IP144,52.2426764400592,1.014713042924
IP145,52.218148210514,1.07198671236003
IP146,52.2098991604637,1.17960729225199
IP155,52.1573827140605,1.5954592110405
IP164,52.2043744112056,1.58443966174417
IP171,52.1992596809572,1.49962438357138
IP172,52.2433292196524,1.45828721864012
IP173,52.2687918273088,1.55093347852083
IP186,52.3301707090861,1.67086848984765
IP190,52.3456672581963,1.43703570896845
IP198,52.3478261285938,1.50977174502186
IP199,52.3209468545671,1.54420580203943
IP20,52.0512430174972,1.12431070622836
IP28,52.0456346013469,1.15015991036762
IP29,52.0417247189905,1.12949499014388
IP200,52.4088365354281,1.35150093051379
IP209,52.4043734775769,1.29692946926048
IP214,52.3904843782896,1.19459366622437
IP215,52.3365968601112,1.27198715733055
IP221,52.3510259414897,1.0225549902979
IP222,52.3916015686602,0.990842459507047
IP223,52.375848110842,1.10195673156305
IP237,52.3030848318071,1.15139651642772
IP238,52.3136019619632,1.08247050925532
IP241,52.4431487281707,0.771805251318793
IP242,52.4079127659854,0.763462877925808
IP243,52.4053765966367,0.729427310908318
IP256,52.5647403967806,0.827960672532783
IP257,52.6110674139973,0.849840759905148
IP264,52.4929451291321,0.534340637735365
IP265,52.5304080310678,0.635111340571744
IP270,52.4481349153257,0.623867463633537
IP279,52.4064030654443,0.530169560666127
IP286,52.2909749400221,0.631842031302314
IP287,52.343268834384,0.521291323719674
IP288,52.3449976065255,0.49152497428963
IP294,52.1657728489925,0.684344983306619
IP295,52.2255066667083,0.637954246992272
IP30,52.0391528702538,1.17416158707515
IP38,52.0468816512234,1.19135318513888
IP39,52.0385052157265,1.18947270213083
IP300,52.1868019466684,0.805865952592793
IP309,52.2297628748326,0.856774195620197
IP311,52.3193124756375,0.789605577161994
IP312,52.2903562749735,0.819462691421954
IP313,52.2669993800243,0.860649083980531
IP326,52.2590765422359,0.701936614361006
IP327,52.2466255414779,0.736488274816915
IP331,52.2463305668209,0.714611171633073
IP332,52.2363039566427,0.711465043733199
IP333,52.2455302203007,0.696571554207764
IP41,52.0549226989865,1.16099708152547
IP42,52.0609941071055,1.16332291393116
IP43,52.0696065828311,1.18780815215873
IP44,52.0623050648623,1.17876618985063
IP45,52.0553038998961,1.19618481116499
IP57,52.0617811549778,1.23597243510664
IP60,52.1087416643669,1.11850097541863
IP68,52.1538883532035,1.05192747540711
IP69,52.1258049513349,1.1696530994013
IP75,52.0360290415523,0.973439838402012
IP76,52.0619171194476,0.957183865382209
IP77,52.1124573704574,0.915085442611949
IP83,52.0436458202797,1.0894462212718
IP84,52.0878290080985,1.07134403666246
IP91,51.9822828070015,1.22053424560462
IP92,51.9973456853145,1.09970385540613
IV11,57.4816408098091,-4.2248199467311
IV12,57.4799639785777,-4.13842524129459
IV108,57.5853967469973,-4.12716157518498
IV118,57.6771137672069,-4.03941813277518
IV124,57.5841755806972,-3.87414237920911
IV125,57.5634033008876,-3.85652368030451
IV137,57.3425975388155,-4.01373592972354
IV149,57.5852110446085,-4.54877164800658
IV159,57.598879788723,-4.43159602001384
IV169,57.6631030294802,-4.34005756935525
IV170,57.6991571857978,-4.26073570877368
IV180,57.7010914360279,-4.15661641434389
IV191,57.8044710384158,-4.06270983228897
IV23,57.4742751858233,-4.20884392929074
IV24,57.460648266688,-4.22446089968541
IV201,57.7863098585008,-3.90987504407393
IV212,57.7238807823462,-5.72126437111314
IV222,57.7412044424335,-5.50729699019652
IV232,57.7724290273701,-5.01091433024031
IV243,57.8910680229903,-4.35667982069329
IV253,57.8906250736284,-4.04373776053987
IV262,57.9160128978652,-5.17572120190084
IV274,58.2789960339481,-4.80140374608305
IV283,58.0148752429923,-4.15818624760026
IV35,57.4755679763592,-4.23642657061389
IV36,57.4545312935979,-4.29697115366079
IV301,57.6468474015417,-3.31607924557001
IV302,57.6705405818374,-3.38304461497202
IV303,57.63264235315,-3.29719260907258
IV316,57.7169771395861,-3.29102634792768
IV327,57.6312720870585,-3.11197069406873
IV360,57.6070703104692,-3.61427922880375
IV47,57.4482997542793,-4.53391724989192
IV408,57.2742487535169,-5.65199466686873
IV418,57.2729027053813,-5.73623991863539
IV428,57.2392340481895,-5.83628692444012
IV438,57.1535475669883,-5.82510005551309
IV448,57.1118188457224,-5.86463565733449
IV458,57.066495102427,-5.90798210606485
IV468,57.1134431352227,-5.98492471323718
IV478,57.294242857723,-6.34466597041758
IV488,57.3123197792308,-6.11315246875412
IV499,57.2244600860833,-5.95416954635879
IV57,57.4662713129053,-4.41262206883679
IV519,57.4799670228551,-6.24797296075859
IV528,57.3367929606649,-5.65237207274107
IV538,57.3441117264107,-5.55482577383217
IV548,57.4306257050757,-5.61685606307548
IV558,57.4596644927688,-6.61098249292487
IV568,57.3657304516241,-6.42999412684141
IV67,57.5258008101954,-4.45879784747841
IV78,57.5841755380765,-4.38798586316259
IV88,57.5541164139201,-4.26574589821178
IV98,57.5690908601295,-4.17764687923721
KA11,55.6053548530593,-4.50320833111365
KA12,55.6097989123818,-4.50917640268565
KA13,55.5976331242544,-4.48779441212891
KA14,55.5912625524783,-4.49785064461892
KA15,55.5786094072509,-4.48977978737989
KA106,55.5484240116467,-4.65590016580645
KA107,55.5500365360459,-4.63785401147865
KA111,55.6216173624382,-4.63392576748628
KA112,55.6340087757075,-4.62908495433467
KA113,55.6148589671606,-4.59213178777905
KA114,55.6079796045687,-4.62311830069889
KA115,55.5927761071748,-4.6341826805152
KA120,55.6180409346557,-4.66009979912698
KA128,55.6126961785421,-4.67315736265495
KA129,55.6279987312096,-4.66349151746069
KA136,55.6532391170696,-4.7102603826478
KA137,55.658321169126,-4.68641211072281
KA143,55.7402833576449,-4.67227097053801
KA151,55.7431121785987,-4.62698827624329
KA152,55.7545212783011,-4.62686304212768
KA169,55.6073921438975,-4.33296705775836
KA170,55.6105367656729,-4.29253575413088
KA181,55.4531624513562,-4.26283491218717
KA182,55.4646254610815,-4.32118732616043
KA183,55.4767650878635,-4.18064961714948
KA184,55.3939855189651,-4.18677926729592
KA197,55.3391164615471,-4.64139595706605
KA198,55.355556555025,-4.70752841525821
KA20,55.6086086118955,-4.54554261242644
KA29,55.580230026312,-4.58683320481449
KA203,55.637469944163,-4.75474790900935
KA204,55.646517499002,-4.74853256579855
KA215,55.6369596827625,-4.78568478393879
KA216,55.6477065363878,-4.782696775604
KA227,55.6539247795658,-4.80488742514393
KA228,55.6452939964597,-4.81043736793841
KA239,55.6909162303328,-4.85548559749156
KA244,55.7062861610631,-4.70478010344912
KA245,55.7131112142084,-4.72781388085667
KA256,55.7477212783133,-4.69059642514746
KA257,55.7577708042654,-4.68730370931974
KA260,55.1717545013096,-4.86622482280265
KA269,55.2654208134854,-4.80464587302892
KA278,55.5406673970724,-5.17459191071598
KA280,55.7544326701189,-4.92503584772011
KA290,55.7561865613776,-4.85432672602265
KA31,55.619743589741,-4.49667643637022
KA32,55.6338440185608,-4.51306545746662
KA33,55.6783310508592,-4.52862869657676
KA34,55.7167071079111,-4.52926198787526
KA35,55.6794764528331,-4.50741817787819
KA36,55.6409844417835,-4.45295888630599
KA37,55.6149017491461,-4.47748563186495
KA308,55.7973392039379,-4.86627484240817
KA309,55.7960076810407,-4.85937933897998
KA48,55.5993288494375,-4.38439788761113
KA55,55.5078424208956,-4.43217187120722
KA56,55.5119994208956,-4.34347415214555
KA65,55.478098493389,-4.54061571074083
KA66,55.4283721423008,-4.54887932377431
KA67,55.3736071477492,-4.45522549727554
KA71,55.462305687391,-4.63284457128714
KA72,55.4524072262352,-4.6291638293491
KA73,55.4491146348916,-4.61124750316786
KA74,55.4352253175783,-4.64477915329011
KA80,55.4670692015325,-4.60684959433812
KA88,55.4731038740069,-4.62687087507275
KA89,55.4745006751914,-4.61117012238676
KA91,55.4978609051858,-4.60913803420092
KA92,55.4969770188132,-4.60252414354754
KT11,51.4094286002173,-0.303460103018348
KT12,51.40438541978,-0.301087543140226
KT13,51.407817082893,-0.287257578540906
KT14,51.4128468607253,-0.309761493052266
KT100,51.3643027788217,-0.341672419272273
KT108,51.3748205441198,-0.365746972998849
KT109,51.3676450549928,-0.361276054601235
KT111,51.3294049262124,-0.421217724448724
KT112,51.3322236742653,-0.395052734291129
KT113,51.3204363198413,-0.400443976303102
KT121,51.3798176837246,-0.416638713537634
KT122,51.3876283605859,-0.411712601782342
KT123,51.3804963443025,-0.398423093082972
KT124,51.3652835047646,-0.404527479912887
KT125,51.3693185280168,-0.410291804235289
KT130,51.3602143327344,-0.450953910245962
KT138,51.3728669689713,-0.457796834823891
KT139,51.3724810440694,-0.443571854055693
KT146,51.3389956640375,-0.49957767642704
KT147,51.3400817095719,-0.475738209506497
KT151,51.3666402760472,-0.501145246825769
KT152,51.3725037852544,-0.487190017298084
KT153,51.3514847139178,-0.499471355865092
KT160,51.3709385425049,-0.533832751819173
KT168,51.3920443165305,-0.499093552392761
KT169,51.3875371933391,-0.511629579845244
KT171,51.3429390011812,-0.255174175832069
KT172,51.3538412932238,-0.246358407526788
KT173,51.3327042483903,-0.241867940996208
KT174,51.331474084295,-0.2564276408373
KT185,51.3209539706101,-0.250483237058547
KT186,51.295190969035,-0.271744301810184
KT187,51.3273148986614,-0.274943411479311
KT190,51.3634638051183,-0.259048443296747
KT198,51.3374090726548,-0.272195694008889
KT199,51.3539685405449,-0.270036094612017
KT22,51.380969404425,-0.421355428868447
KT25,51.419840245449,-0.299004425812881
KT26,51.4132696918146,-0.293021638060221
KT27,51.4160038948504,-0.278912543666781
KT205,51.2962716140605,-0.233879256294858
KT206,51.2888861303059,-0.215332235862151
KT207,51.2706000706605,-0.247221113622832
KT211,51.3134047704895,-0.295926898743406
KT212,51.3096743762903,-0.307815979279418
KT220,51.3250768520905,-0.351828362373927
KT227,51.3017670451693,-0.331432331099837
KT228,51.292693361298,-0.322610744945782
KT229,51.2919080756683,-0.352170056432319
KT233,51.2860026299381,-0.374881460807343
KT234,51.278301959959,-0.367554087932964
KT245,51.2708561752259,-0.417333140679618
KT246,51.2681664008426,-0.442740644862548
KT247,51.2840458530402,-0.409193766164698
KT33,51.40402159672,-0.264596796078436
KT34,51.4030601243142,-0.253145853223987
KT35,51.3942047131635,-0.261762812258845
KT36,51.39577144519,-0.246207323503544
KT47,51.3785594646973,-0.252814207125296
KT48,51.3776880007812,-0.236064148707871
KT58,51.3955820342713,-0.292443857272857
KT59,51.3889318393842,-0.281049566790922
KT64,51.396568699905,-0.304036526318979
KT65,51.3884400143605,-0.309051248897422
KT66,51.3906292564185,-0.301870198782103
KT67,51.382261049399,-0.290999638032835
KT70,51.3901771478085,-0.328591986527331
KT80,51.3989717288745,-0.358489210183387
KT81,51.4056051053091,-0.369221944826666
KT82,51.4001324166946,-0.373369998280386
KT89,51.4028059663693,-0.353607560694724
KT91,51.3683921671132,-0.300107015874691
KT92,51.3602998977693,-0.305764258735232
KW14,58.4730643487672,-3.1056068678973
KW15,58.4416935407906,-3.13811221882073
KW106,57.9748450577231,-3.97666431339005
KW116,58.3089451087689,-4.13505693278161
KW126,58.5059859059456,-3.49223989771036
KW136,58.4546592373873,-3.89670940760296
KW147,58.5836247327186,-3.6195288405884
KW148,58.5955051225731,-3.46721340477841
KW151,58.9802089157622,-2.96009494970068
KW163,58.9598890347624,-3.27476576909667
KW172,59.0393282439323,-3.00424614552061
KW26,58.3483471640295,-3.16365648180049
KW36,58.3071108009258,-3.2801555652514
KW56,58.2871687418694,-3.38289805483492
KW66,58.2490672053213,-3.44356888155268
KW76,58.1864577706398,-3.50191871761327
KW86,58.1154903578201,-3.66479297279627
KW96,58.0136504393594,-3.85907320762502
KY11,56.1075322476421,-3.1628393552335
KY12,56.125433802701,-3.13937804971337
KY13,56.1314754585342,-3.13995897139975
KY14,56.1575472910363,-3.10267036679342
KY102,56.2150275104323,-2.74954656022853
KY103,56.2402064293731,-2.67059404724895
KY111,56.0279493652168,-3.39746843242355
KY112,56.0367247592739,-3.42682096171458
KY113,56.0474236646464,-3.4699383915298
KY114,56.067212415837,-3.43075834313326
KY115,56.0452930090352,-3.39496498202628
KY120,56.0832930013321,-3.4434229760575
KY127,56.0709909019423,-3.45038496768189
KY128,56.0627911970408,-3.53688961899261
KY129,56.0885987688692,-3.52962411775501
KY137,56.2010800281643,-3.4438153594419
KY146,56.3488974168048,-3.22442951042456
KY147,56.2864371569701,-3.24569432016929
KY154,56.3316242072442,-3.01405898809289
KY155,56.3056157481841,-3.00161981224445
KY160,56.3800100037417,-2.9008073586309
KY168,56.3248966691057,-2.78630236357695
KY169,56.3388877352865,-2.81242304473533
KY25,56.1148257104354,-3.18015497951483
KY26,56.1296770069934,-3.18685228375837
KY30,56.0597582046136,-3.26769908614275
KY39,56.0664772108644,-3.2005217449183
KY40,56.1363037112619,-3.38493547022804
KY48,56.0980692937214,-3.35507578438366
KY49,56.1111050143465,-3.35035578128783
KY50,56.1515233015969,-3.25825977909734
KY58,56.1575235009415,-3.32548246166019
KY59,56.127391464423,-3.31070647646442
KY61,56.1969628080836,-3.18915529153294
KY62,56.1893771070444,-3.19032248653725
KY63,56.204563843339,-3.21049168325788
KY74,56.185636235942,-3.16231672174965
KY75,56.195012275589,-3.1589580874418
KY76,56.2058711285532,-3.14977460313513
KY77,56.2595011648509,-3.15091442829327
KY81,56.1742835960201,-3.03548442002153
KY82,56.189243535706,-3.03334149735285
KY83,56.1855515848921,-3.01698556266701
KY84,56.1981052792942,-3.00136204068779
KY85,56.211439710866,-3.02429734094164
KY86,56.2155003302796,-2.9394957733919
KY91,56.2090861845931,-2.83411507311455
L10,53.3926207540432,-2.99272784253245
L11,53.4059268224096,-2.99243598308422
L12,53.3991959407426,-2.98024722590795
L13,53.3990965480788,-2.99227700126462
L14,53.3991959407426,-2.98024722590795
L15,53.3990965480788,-2.99227700126462
L16,53.4059268224096,-2.99243598308422
L17,53.3923606939892,-2.98069162860821
L18,53.3990965480788,-2.99227700126462
L19,53.3991959407426,-2.98024722590795
L100,53.4684630629916,-2.91349512197605
L101,53.4708381942591,-2.92606544241947
L102,53.4831541131919,-2.94541200781149
L103,53.4864593293581,-2.94461141203268
L104,53.4666694368378,-2.90941948555797
L105,53.4604396519355,-2.91067198326492
L106,53.4822787974107,-2.93556727513882
L107,53.4673634706373,-2.91973817610729
L108,53.4797356490847,-2.93203048182663
L109,53.4659945801448,-2.92936436768767
L110,53.4582315231125,-2.89958510568814
L111,53.4408518123627,-2.92137838641065
L112,53.4452072057202,-2.91373373262738
L113,53.4500591710273,-2.92218002432146
L114,53.4508730676093,-2.90152265546377
L115,53.4452194978977,-2.92729970553489
L116,53.4590175296979,-2.89306519310413
L117,53.447788052171,-2.93450783489805
L118,53.4372289393051,-2.92839016992237
L119,53.4525084934017,-2.90871024982896
L120,53.4459774720201,-2.88788315714872
L121,53.4264507365371,-2.9097796264488
L122,53.4232298093031,-2.901870576165
L123,53.4200856671458,-2.89203827756532
L124,53.4350933151089,-2.89253326229714
L125,53.4358577647651,-2.91034187001723
L126,53.4340354109494,-2.88126703131132
L127,53.4308874695948,-2.91497675748678
L128,53.4287564807865,-2.90087386223614
L129,53.425622923184,-2.88961089393014
L130,53.4254232609513,-2.92185730222181
L131,53.4051885126479,-2.92196119034494
L132,53.4126162681641,-2.92158025595708
L133,53.4139650702447,-2.9191871404079
L134,53.4080038493489,-2.90882925955353
L135,53.4136495953829,-2.90991254216013
L136,53.4187022680316,-2.91801034444266
